TSDone,DocNum,ItemCode,BatchNum,Project,QCScore,Itemcount,Temperature,Brix,PoundsPressure,Color,Discoloration,InsectPresenceFrass,Softness,Bruising,Decay,DehydrationShrivel,AbnormalSoftness,UnhealedCutsSplits,Undersized,Oversized,InsectDamage,Scarring,DocType
 01/19/2017,279702,TOF,478995,SON,82,150,49,0,0.00,0,25,0,0,0,0,0,0,0,0,0,0,0,PO
 01/19/2017,279702,MMW,478993,SON,82,150,41,0,0.00,0,25,0,0,0,0,0,0,0,0,0,0,0,PO
 01/19/2017,279702,MPF,478990,SON,85,150,41,0,0.00,0,15,0,0,0,0,0,0,0,0,0,0,0,PO
 01/19/2017,279702,MPF,478989,SON,84,150,40,0,0.00,0,15,0,0,0,0,0,0,0,0,0,0,7,PO
 01/19/2017,279702,MBW12,478994,SON,83,150,41,0,0.00,0,20,0,0,0,0,0,0,0,0,0,0,0,PO
 01/19/2017,279702,MMW,478992,SON,80,150,41,0,0.00,0,30,0,0,0,0,0,0,0,0,0,0,0,PO
 01/19/2017,279702,SUG,478999,SON,68,150,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,150,40,PO
 01/19/2017,279702,MPF,478991,SON,88,150,40,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,14,PO
 01/19/2017,279702,MMP,479005,VIN,88,150,40,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,10,PO
 01/19/2017,279702,MIX,479006,VIN,90,150,52,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,PO
 01/19/2017,279702,MXT2,478988,SON,90,150,54,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,PO
 01/19/2017,279702,RUF,479011,SON,77,150,52,0,0.00,6,40,0,0,0,0,0,0,0,0,0,0,0,PO
 01/19/2017,279702,TV4,479003,MUR,77,150,48,0,0.00,0,30,0,10,0,0,0,0,0,0,0,0,0,PO
 01/19/2017,279702,RSF,479007,SON,86,150,54,0,0.00,6,0,0,12,0,0,0,0,0,0,0,0,0,PO
 01/19/2017,279702,RMF,479004,SON,81,150,48,0,0.00,6,6,0,22,0,0,0,0,0,0,0,0,0,PO
 01/19/2017,279702,RLF,479008,SON,78,150,54,0,0.00,0,10,0,25,0,0,0,0,0,0,0,0,0,PO
 01/19/2017,279702,COF,479001,SON,72,150,50,0,0.00,0,55,0,0,0,0,0,0,0,0,0,0,0,PO
 01/19/2017,48702,CHF,478864,BCN,87,150,49,7,0.00,6,0,0,8,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,HXF,478635,BCN,90,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,HXF,478649,BCN,88,150,48,0,0.00,0,0,0,7,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,SLT2,478636,BCN,90,150,549,7,0.00,6,0,0,0,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,MXF,478849,BCN,88,150,49,0,0.00,0,0,0,6,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,SUG,478837,BCN,90,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,60,0,IM
 01/19/2017,48702,SNO,478835,BCN,78,150,54,0,0.00,0,30,0,0,0,0,0,0,0,0,0,70,0,IM
 01/19/2017,48702,SUF,478844,TEP,90,150,548,8,0.00,6,0,0,0,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,SUF,478830,BCN,85,150,48,7,0.00,6,0,0,15,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,SUF,478842,TEP,87,150,50,7,0.00,5,0,0,10,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,SUF,478560,TEP,87,150,48,7,0.00,6,0,0,8,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,SUF,478561,TEP,87,150,50,8,0.00,6,0,0,8,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,SUF,478851,TEP,85,150,49,7,0.00,6,0,0,15,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,ACM,478847,TEP,85,150,52,0,0.00,0,15,0,0,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,ACS,478848,TEP,82,150,52,0,0.00,0,25,0,0,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,ACS,478155,TEP,78,150,52,0,0.00,0,35,0,0,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,ACS,478384,TEP,87,150,56,0,0.00,0,40,0,0,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,ACS,478385,TEP,75,150,53,0,0.00,0,45,0,0,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,ACS,478390,TEP,77,150,52,0,0.00,0,40,0,0,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,ACS,478391,TEP,72,150,52,0,0.00,0,55,0,0,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,ACS,478444,TEP,77,150,52,0,0.00,0,40,0,0,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,SUB,478861,TEP,87,150,50,7,0.00,6,0,0,10,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,CHW,478867,BCN,90,150,50,7,0.00,6,0,0,0,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,SUB,478858,BCN,85,150,48,7,0.00,5,0,0,15,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,SUB,478860,BCN,85,150,49,7,0.00,6,0,0,15,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,CHT,478866,BCN,90,150,50,7,0.00,6,0,0,0,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,HOF,478865,BCN,90,150,48,0,0.00,6,0,0,0,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,HXF,478648,TEP,90,150,48,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,HXF,478841,TEP,90,150,49,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,HXF,478637,TEP,90,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,CXO,478826,BCN,87,150,49,0,0.00,0,0,0,10,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,SLT2,478638,TEP,87,150,50,7,0.00,5,0,0,10,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,MXT3,478863,BCN,90,150,52,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,MXT3,478857,BCN,87,150,49,0,0.00,0,0,0,10,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,MXT3,478862,TEP,90,150,49,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48702,EN2,478814,BCN,60,150,49,0,0.00,0,0,0,0,0,0,0,0,0,0,0,150,90,IM
 01/19/2017,48702,SUF,478828,BCN,81,150,52,7,0.00,5,6,0,20,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48704,CHW,478411,SJD,87,150,49,0,0.00,0,0,0,10,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48704,CHT,478413,SJD,83,150,47,6,0.00,5,20,0,0,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48704,CHT,478412,SJD,88,150,48,7,0.00,5,0,0,6,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48704,SUF,478415,SJD,67,150,51,6,0.00,5,15,0,45,0,0,0,0,0,0,0,20,0,IM
 01/19/2017,48704,SUF,478416,SJD,60,150,50,7,0.00,6,0,0,45,0,0,9,0,0,0,0,0,0,IM
 01/19/2017,48704,SUF,478417,SJD,67,150,48,7,0.00,6,0,0,55,0,0,3,0,0,0,0,0,0,IM
 01/19/2017,48704,SUF,478418,SJD,78,150,49,6,0.00,6,0,0,25,0,0,0,0,1,0,0,10,0,IM
 01/19/2017,48704,SUF,478414,SJD,82,150,51,7,0.00,6,0,0,15,0,0,2,0,0,0,0,0,0,IM
 01/19/2017,48704,HOW,478419,SJD,86,150,48,0,0.00,0,0,0,11,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48704,HXF,478421,SJD,75,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48704,HXF,478422,SJD,77,150,49,0,0.00,0,0,0,35,0,0,0,0,1,0,0,0,0,IM
 01/19/2017,48704,HXF,478423,SJD,85,150,50,0,0.00,0,0,0,15,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48704,SLT2,478430,SJD,75,150,51,6,0.00,6,10,0,30,0,0,0,0,0,0,0,11,0,IM
 01/19/2017,48704,HXF,478420,SJD,67,150,49,0,0.00,0,0,0,45,0,0,5,0,0,0,0,0,0,IM
 01/19/2017,48704,SLT3,478426,SJD,70,150,49,6,0.00,6,15,0,35,0,0,0,0,0,0,0,20,0,IM
 01/19/2017,48704,HXF,478424,SJD,87,150,49,0,0.00,0,0,0,8,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48704,SLT2,478429,SJD,72,150,47,5,0.00,6,0,0,45,0,0,0,0,0,0,0,20,0,IM
 01/19/2017,48704,SLT3,478427,SJD,67,150,49,6,0.00,5,0,0,55,0,0,3,0,0,0,0,0,0,IM
 01/19/2017,48704,SLT3,478428,SJD,80,150,50,6,0.00,6,0,0,30,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48704,EF24,478441,SJD,74,150,49,0,0.00,0,0,0,25,0,0,0,0,0,0,0,0,45,IM
 01/19/2017,48704,EF18,478440,SJD,74,150,49,0,0.00,0,0,0,35,0,0,0,0,0,0,0,0,25,IM
 01/19/2017,48704,SLT2,478431,SJD,78,150,48,7,0.00,6,0,0,20,0,0,3,0,0,0,0,0,0,IM
 01/19/2017,48704,HXF,478425,SJD,77,150,49,0,0.00,0,0,0,25,0,0,3,0,0,0,0,0,0,IM
 01/19/2017,48704,MXT2,478432,SJD,77,150,50,0,0.00,0,0,0,20,0,0,4,0,0,0,0,0,0,IM
 01/19/2017,48704,MXT2,478436,SJD,79,150,51,0,0.00,0,0,0,24,0,0,2,0,0,0,0,0,0,IM
 01/19/2017,48704,MXT2,478435,SJD,80,150,49,0,0.00,0,0,0,30,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48704,MXT2,478433,SJD,83,150,49,0,0.00,0,0,0,20,0,0,0,0,0,0,0,0,0,IM
 01/19/2017,48704,MXT2,478434,SJD,70,150,50,0,0.00,0,0,0,25,0,0,7,0,0,0,0,0,0,IM
 01/19/2017,48704,MXF,478439,SJD,82,150,49,0,0.00,0,0,0,15,0,0,2,0,0,0,0,0,0,IM
 01/19/2017,48704,RPF,478438,SJD,70,150,49,7,0.00,6,0,0,10,0,0,10,0,0,0,0,0,0,IM
 01/19/2017,48704,YPF,478437,SJD,89,150,49,0,0.00,0,0,0,3,0,0,0,0,0,0,0,0,0,IM
 01/20/2017,48717,SLT3,478738,ZAR,91,150,58,6,0.00,5,0,0,19,0,0,0,0,0,0,0,14,0,IM
 01/20/2017,48717,SLT2,478736,ZAR,87,150,58,6,0.00,6,0,0,29,0,0,0,0,0,0,0,18,0,IM
 01/20/2017,48717,SLT2,478737,ZAR,84,150,58,7,0.00,6,5,0,27,0,0,2,0,0,0,0,0,12,IM
 01/20/2017,48717,SLT3,478739,ZAR,84,150,58,7,0.00,6,0,0,36,0,0,0,0,0,0,0,11,16,IM
 01/20/2017,48717,HXF,478810,ZAR,90,150,55,0,0.00,0,0,0,9,0,1,3,0,0,0,0,0,0,IM
 01/20/2017,48717,HXF,478809,ZAR,85,150,55,0,0.00,0,0,0,10,0,3,4,0,0,0,0,0,0,IM
 01/20/2017,48717,SLT2,478735,ZAR,88,150,58,7,0.00,6,0,0,24,0,0,0,0,0,0,0,15,9,IM
 01/20/2017,48717,SLT2,478813,ZAR,89,150,58,7,0.00,6,0,0,21,0,0,0,0,0,0,0,16,6,IM
 01/20/2017,48717,SLT3,478815,ZAR,88,150,58,7,0.00,6,0,0,22,0,0,0,0,0,0,0,18,10,IM
 01/20/2017,48717,ZGF,478741,ZAR,93,150,61,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,41,IM
 01/20/2017,48717,ZGX,478740,AVA,92,150,61,0,0.00,0,0,0,10,0,0,0,0,0,0,0,0,26,IM
 01/20/2017,48717,STF,478744,AVA,100,50,55,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 01/20/2017,48717,STF,478744,AVA,76,100,55,0,0.00,0,0,0,0,0,6,0,0,0,0,0,0,36,IM
 01/20/2017,48717,CRX,478742,AVA,87,50,55,0,0.00,0,7,0,0,0,0,0,0,0,0,0,0,13,IM
 01/20/2017,48717,HXF,478812,ZAR,92,150,55,0,0.00,0,0,0,11,0,0,2,0,0,0,0,0,5,IM
 01/20/2017,48717,SUF,478807,ZAR,95,150,57,6,0.00,5,0,0,9,0,0,0,0,0,0,0,13,0,IM
 01/20/2017,48717,HXF,478811,ZAR,86,150,55,0,0.00,0,0,0,12,0,1,4,0,0,0,0,0,7,IM
 01/20/2017,48717,ZBX,478816,AVA,94,150,61,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,34,IM
 01/20/2017,48717,SHF,478825,ZAR,96,150,53,0,0.00,0,11,0,0,0,0,0,0,0,0,0,0,0,IM
 01/20/2017,48717,ZBF,478817,AVA,91,150,61,0,0.00,0,0,0,9,0,0,0,0,0,0,0,0,38,IM
 01/20/2017,48717,SLT3,478846,AVA,92,150,58,7,0.00,5,0,0,18,0,0,0,0,0,0,0,0,11,IM
 01/20/2017,48717,MPF,478823,ZAR,86,150,49,0,0.00,0,18,0,0,0,0,3,0,0,0,0,0,21,IM
 01/20/2017,48717,SLT2,478845,AVA,86,150,58,7,0.00,5,0,0,27,0,0,0,0,0,0,0,14,16,IM
 01/20/2017,48717,SUF,478808,ZAR,90,150,57,7,0.00,6,0,0,19,0,0,0,0,0,0,0,9,11,IM
 01/20/2017,48717,CRX,478818,AVA,92,150,55,0,0.00,0,0,0,9,0,0,0,0,0,0,0,0,28,IM
 01/20/2017,48717,CRF,478819,AVA,90,50,55,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,21,IM
 01/20/2017,48717,CRF,478743,AVA,93,150,55,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,42,IM
 01/20/2017,48717,PAF,478821,ZAR,100,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 01/20/2017,48719,SLT3,478772,SJD,78,150,52,8,0.00,5,0,0,32,0,0,0,0,1,0,0,0,0,IM
 01/20/2017,48719,MXT3,478774,SJD,82,150,52,0,0.00,0,0,0,14,0,0,2,0,0,0,0,0,0,IM
 01/20/2017,48719,CHT,478765,SJD,85,150,51,7,0.00,4,0,0,12,0,0,0,0,0,0,0,0,9,IM
 01/20/2017,48719,SUF,478766,SJD,81,150,47,8,0.00,5,0,0,22,0,0,0,0,0,0,0,0,10,IM
 01/20/2017,48719,SLT2,478779,SJD,62,150,48,6,0.00,6,0,0,70,0,0,0,0,0,0,0,30,0,IM
 01/20/2017,48719,MXT3,478773,SJD,87,150,48,0,0.00,0,0,0,10,0,0,0,0,0,0,0,0,0,IM
 01/20/2017,48719,MXT3,478776,SJD,82,150,60,0,0.00,0,0,0,31,0,0,3,0,0,0,0,0,16,IM
 01/20/2017,48719,CHF,478762,SJD,87,150,46,7,0.00,6,0,0,10,0,0,0,0,0,0,0,0,0,IM
 01/20/2017,48719,MXT3,478775,SJD,91,150,60,0,0.00,0,0,0,27,0,0,0,0,0,0,0,0,0,IM
 01/20/2017,48719,CHT,478764,SJD,83,150,51,7,0.00,6,0,0,18,0,0,0,0,0,0,0,0,9,IM
 01/20/2017,48719,CHF,478761,SJD,84,150,46,6,0.00,5,0,0,10,0,0,0,0,0,0,0,15,0,IM
 01/20/2017,48719,MXT3,478778,SJD,81,150,60,0,0.00,0,0,0,23,0,0,7,0,0,0,0,0,0,IM
 01/20/2017,48719,MXF,478782,SJD,85,150,46,0,0.00,0,0,0,6,0,0,0,0,0,0,0,20,0,IM
 01/20/2017,48719,MXT3,478777,SJD,88,150,60,0,0.00,0,0,0,26,0,0,2,0,0,0,0,0,0,IM
 01/20/2017,48719,HXF,478770,SJD,88,150,51,0,0.00,0,0,0,6,0,0,0,0,0,0,0,0,0,IM
 01/20/2017,48719,HXF,478769,SJD,85,150,48,0,0.00,0,0,0,14,0,0,0,0,0,0,0,0,0,IM
 01/20/2017,48719,SUF,478767,SJD,73,150,47,7,0.00,6,0,0,36,0,0,3,0,0,0,0,0,0,IM
 01/20/2017,48719,HXF,478771,SJD,87,150,48,0,0.00,0,0,0,10,0,0,0,0,0,0,0,0,0,IM
 01/20/2017,48719,YPF,478780,SJD,74,150,52,7,0.00,0,0,0,12,0,0,6,0,0,0,0,11,0,IM
 01/20/2017,48719,HXF,478768,SJD,87,150,48,0,0.00,0,0,0,9,0,0,0,0,0,0,0,0,0,IM
 01/20/2017,48719,RPF,478781,SJD,67,150,50,7,0.00,6,0,0,18,0,0,9,0,0,0,0,14,0,IM
 01/20/2017,48719,CHF,478763,SJD,88,150,46,7,0.00,6,0,0,7,0,0,0,0,0,0,0,0,0,IM
 01/20/2017,48720,SER,478716,SJD,88,150,51,0,0.00,0,20,0,0,0,0,0,0,0,0,0,0,30,IM
 01/20/2017,48720,SER,478717,SJD,88,150,52,0,0.00,0,20,0,0,0,0,0,0,0,0,0,0,30,IM
 01/20/2017,48717,PAF,478822,ZAR,93,150,49,0,0.00,0,16,0,0,0,0,0,0,0,0,0,0,9,IM
 01/20/2017,48720,POB,478715,SJD,98,150,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,15,IM
 01/20/2017,48720,JAL,478713,SJD,94,150,51,0,0.00,0,12,0,0,0,0,0,0,0,0,0,0,13,IM
 01/20/2017,48720,JAL,478714,SJD,85,150,50,0,0.00,0,25,0,0,0,0,0,0,0,0,0,0,40,IM
 01/20/2017,48720,ANA,478712,SJD,97,50,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,7,IM
 01/20/2017,48720,SHF,478711,SJD,97,150,50,0,0.00,0,9,0,0,0,0,0,0,0,0,0,0,0,IM
 01/20/2017,48720,SHW,478710,SJD,98,150,50,0,0.00,0,5,0,0,0,0,0,0,0,0,0,0,0,IM
 01/20/2017,48720,PAF,478709,SJD,97,150,50,0,0.00,0,6,0,0,0,0,0,0,0,0,0,0,5,IM
 01/20/2017,48720,SUF,478685,SJD,72,150,49,7,0.00,6,0,0,45,0,0,0,0,0,0,0,20,0,IM
 01/20/2017,48720,SLT3,478687,SJD,81,150,48,6,0.00,5,0,0,22,0,0,0,0,1,0,0,0,0,IM
 01/20/2017,48720,SLT3,478688,SJD,78,150,49,6,0.00,5,0,0,25,0,0,0,0,2,0,0,0,0,IM
 01/20/2017,48720,SUF,478684,SJD,72,150,48,8,0.00,5,0,0,24,0,0,6,0,0,0,0,0,0,IM
 01/20/2017,48720,SBF,478703,SJD,98,50,52,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,5,IM
 01/20/2017,48720,SLW,478693,SJD,79,150,50,7,0.00,5,0,0,27,0,0,0,0,0,0,0,11,0,IM
 01/20/2017,48720,SLW,478691,SJD,70,150,49,7,0.00,6,0,0,50,0,0,2,0,0,0,0,0,0,IM
 01/20/2017,48720,SLW,478690,SJD,76,150,50,7,0.00,6,0,0,41,0,0,0,0,0,0,0,0,0,IM
 01/20/2017,48720,SLT2,478694,SJD,62,150,49,7,0.00,6,0,0,65,0,0,4,0,0,0,0,0,0,IM
 01/20/2017,48720,SLW,478692,SJD,72,150,50,7,0.00,5,0,0,49,0,0,0,0,1,0,0,0,0,IM
 01/20/2017,48720,SLT2,478695,SJD,65,150,49,8,0.00,6,0,0,36,0,0,6,0,0,0,0,17,0,IM
 01/20/2017,48720,SUF,478686,SJD,80,150,49,8,0.00,5,0,0,31,0,0,0,0,0,0,0,0,0,IM
 01/20/2017,48720,ZUX,478697,SJD,94,100,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,24,IM
 01/20/2017,48720,EF24,478706,SJD,87,72,52,0,0.00,0,0,0,9,0,0,0,0,0,0,0,0,20,IM
 01/20/2017,48720,PPF,478702,SJD,93,50,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,14,IM
 01/20/2017,48720,EF18,478705,SJD,84,48,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,30,IM
 01/20/2017,48720,EF18,478704,SJD,86,36,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,20,IM
 01/20/2017,48720,ZUF,478699,SJD,82,50,51,0,0.00,0,11,0,0,0,0,0,0,0,0,0,0,14,IM
 01/20/2017,48720,ZUM,478701,SJD,95,100,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,22,IM
 01/20/2017,48720,EF24,478707,SJD,86,72,51,0,0.00,0,0,0,3,0,0,0,0,0,0,0,0,35,IM
 01/20/2017,48720,ZUM,478700,SJD,96,100,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,15,IM
 01/20/2017,48720,PAF,478708,SJD,90,150,50,0,0.00,0,30,0,0,0,0,0,0,0,0,0,0,0,IM
 01/20/2017,48720,ZUF,478698,SJD,97,100,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,12,IM
 01/20/2017,48720,SLT2,478696,SJD,78,150,48,6,0.00,5,0,0,30,0,0,0,0,0,0,0,10,0,IM
 01/20/2017,48720,SLT3,478689,SJD,70,150,50,6,0.00,6,0,0,40,0,0,4,0,0,0,0,0,0,IM
 01/20/2017,280194,PBM,479185,DCN,79,150,49,0,0.00,0,0,0,13,0,0,0,0,0,0,0,0,41,PO
 01/22/2017,48744,MXW,479152,SJD,84,150,49,0,0.00,0,0,0,8,0,0,2,0,0,0,0,0,0,IM
 01/22/2017,48744,MXW,479166,SJD,90,150,54,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,IM
 01/22/2017,48744,MXF,479151,SJD,87,150,53,0,0.00,0,0,0,4,0,0,1,0,0,0,0,0,0,IM
 01/22/2017,48744,RPW,479165,SJD,62,150,52,0,0.00,6,0,0,10,0,2,13,0,0,0,0,0,0,IM
 01/22/2017,48744,SUB,479132,SJD,75,150,54,0,0.00,0,0,0,35,0,0,2,0,0,0,0,0,0,IM
 01/22/2017,48744,CHT,479133,SJD,89,150,51,7,0.00,6,0,0,4,0,0,0,0,0,0,0,0,0,IM
 01/22/2017,48744,CHT3,479135,SJD,90,150,53,7,0.00,5,0,0,0,0,0,0,0,0,0,0,0,0,IM
 01/22/2017,48744,SWW,479163,SJD,87,150,51,7,0.00,6,0,0,8,0,0,0,0,0,0,0,0,0,IM
 01/22/2017,48744,YPW,479164,SJD,88,150,54,0,0.00,6,0,0,0,0,0,0,0,1,0,0,0,0,IM
 01/22/2017,48744,SWF,479162,SJD,87,150,51,7,0.00,6,0,0,8,0,0,0,0,0,0,0,0,0,IM
 01/22/2017,48744,HXF,479142,SJD,87,150,52,0,0.00,0,0,0,8,0,0,0,0,0,0,0,0,0,IM
 01/22/2017,48744,HXF,479140,SJD,77,150,53,0,0.00,0,0,0,15,0,0,5,0,0,0,0,0,0,IM
 01/22/2017,48744,SLT2,479150,SJD,78,150,51,7,0.00,6,0,0,20,0,0,0,0,0,0,0,30,0,IM
 01/22/2017,48744,MXT3,479148,SJD,86,150,49,0,0.00,0,0,0,6,0,0,0,0,0,0,0,10,0,IM
 01/22/2017,48744,MXT3,479147,SJD,87,150,47,0,0.00,0,0,0,10,0,0,0,0,0,0,0,0,0,IM
 01/22/2017,48744,MXT3,479146,SJD,86,150,48,0,0.00,0,0,0,6,0,0,1,0,0,0,0,0,0,IM
 01/22/2017,48744,MXT3,479149,SJD,84,150,49,0,0.00,0,0,0,6,0,0,0,0,0,0,0,25,0,IM
 01/22/2017,48744,SUF,479136,SJD,86,150,51,7,0.00,0,0,0,12,0,0,0,0,0,0,0,0,0,IM
 01/22/2017,48744,HXF,479138,SJD,87,150,52,0,0.00,0,0,0,8,0,0,0,0,0,0,0,0,0,IM
 01/22/2017,48744,HXF,479144,SJD,88,150,48,0,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,IM
 01/22/2017,48744,SUF,479137,SJD,75,150,49,7,0.00,6,0,0,20,0,0,5,0,0,0,0,0,0,IM
 01/22/2017,48744,HXF,479141,SJD,88,150,50,0,0.00,0,0,0,7,0,0,0,0,0,0,0,0,0,IM
 01/22/2017,279941,HXF,479336,SON,88,150,47,0,0.00,0,0,0,6,0,0,0,0,0,0,0,0,0,PO
 01/22/2017,279941,HXF,479334,SON,88,150,47,0,0.00,0,0,0,4,0,0,0,0,0,0,0,0,3,PO
 01/22/2017,48744,HXF,479143,SJD,86,150,53,0,0.00,0,0,0,6,0,0,1,0,0,0,0,0,0,IM
 01/22/2017,48744,HXF,479143,SJD,86,150,53,0,0.00,0,0,0,6,0,0,1,0,0,0,0,0,0,IM
 01/22/2017,279941,HEF,479332,SON,86,150,47,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,27,PO
 01/22/2017,48744,HXF,479145,SJD,88,150,53,0,0.00,0,0,0,0,0,0,0,0,0,0,0,10,0,IM
 01/22/2017,279941,MXF,479353,SON,90,150,47,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,PO
 01/22/2017,279941,HEF,479330,SON,85,150,47,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,31,PO
 01/22/2017,48744,HXF,479139,SJD,74,150,46,0,0.00,0,0,0,8,0,0,8,0,0,0,0,0,0,IM
 01/22/2017,48744,SUF,479158,SJD,73,150,53,7,0.00,6,2,0,8,0,0,8,0,0,0,0,0,0,IM
 01/22/2017,279941,HXF,479340,SON,90,150,47,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,PO
 01/22/2017,48744,CHT3,479134,SJD,90,150,51,6,0.00,5,0,0,0,0,0,0,0,0,0,0,0,0,IM
 01/22/2017,48744,SUF,479159,SJD,82,150,51,7,0.00,6,0,0,15,0,0,2,0,0,0,0,0,0,IM
 01/22/2017,48744,SUF,479161,SJD,75,150,49,7,0.00,6,0,0,11,0,0,7,0,0,0,0,0,0,IM
 01/22/2017,279941,HXW,479355,SON,90,150,47,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,PO
 01/22/2017,48744,SUF,479160,SJD,71,150,50,7,0.00,6,3,0,19,0,0,7,0,0,0,0,0,0,IM
 01/22/2017,279941,HXF,479339,SON,89,150,47,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,6,PO
 01/22/2017,279941,HXF,479338,SON,88,150,47,0,0.00,0,0,0,5,0,0,0,0,0,0,0,0,0,PO
 01/22/2017,279941,HEF,479329,SON,85,150,47,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,30,PO
 01/22/2017,48745,CHT3,478969,BCN,94,150,55,7,0.00,5,0,0,9,0,0,0,0,0,0,0,18,0,IM
 01/22/2017,279941,MXT2,479349,SON,86,150,52,0,0.00,0,0,0,7,0,0,0,0,1,0,0,0,0,PO
 01/22/2017,48745,SUB,479307,TEP,84,150,51,7,0.00,5,0,0,18,0,0,0,0,0,0,0,0,0,IM
 01/22/2017,48745,SUB,479327,TEP,83,150,51,7,0.00,5,0,0,22,0,0,0,0,0,0,0,0,0,IM
 01/22/2017,279941,HEF,479328,SON,86,150,47,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,24,PO
 01/22/2017,48745,SUB,479309,TEP,81,150,51,7,0.00,6,0,0,28,0,0,0,0,0,0,0,0,0,IM
 01/22/2017,279941,MXT2,479348,SON,86,150,52,0,0.00,0,0,0,11,0,0,0,0,0,0,0,0,0,PO
